2026-01-06 14:39:36,789 | INFO | MainProcess | === Start solve() ===
2026-01-06 14:39:37,158 | INFO | Process-1 | Number of variables: 2042
2026-01-06 14:39:37,158 | INFO | Process-1 | Number of clauses: 9441
2026-01-06 14:39:37,158 | INFO | Process-1 | Real nums of clauses: 9442
2026-01-06 14:39:37,158 | INFO | Process-1 | Real nums of variables: 2040
2026-01-06 14:39:37,158 | INFO | Process-1 | CNF written to cnf/v2\A_n30_k23\A_n30_k23_w4.cnf
2026-01-06 14:39:37,158 | ERROR | Process-1 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-06 14:39:37,164 | RESULT | Process-1 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-06 14:39:37,188 | INFO | MainProcess | Found a solution 4
2026-01-06 14:39:37,188 | INFO | MainProcess | [Test k=23, w=4] Time: 0.4 seconds
2026-01-06 14:39:37,546 | INFO | Process-2 | Number of variables: 2042
2026-01-06 14:39:37,546 | INFO | Process-2 | Number of clauses: 9441
2026-01-06 14:39:37,546 | INFO | Process-2 | Real nums of clauses: 9442
2026-01-06 14:39:37,546 | INFO | Process-2 | Real nums of variables: 2040
2026-01-06 14:39:37,552 | INFO | Process-2 | CNF written to cnf/v2\A_n30_k23\A_n30_k23_w5.cnf
2026-01-06 14:39:37,552 | ERROR | Process-2 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-06 14:39:37,558 | RESULT | Process-2 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-06 14:39:37,586 | INFO | MainProcess | Found a solution 5
2026-01-06 14:39:37,586 | INFO | MainProcess | [Test k=23, w=5] Time: 0.4 seconds
2026-01-06 14:39:37,945 | INFO | Process-3 | Number of variables: 2042
2026-01-06 14:39:37,945 | INFO | Process-3 | Number of clauses: 9441
2026-01-06 14:39:37,945 | INFO | Process-3 | Real nums of clauses: 9442
2026-01-06 14:39:37,945 | INFO | Process-3 | Real nums of variables: 2040
2026-01-06 14:39:37,945 | INFO | Process-3 | CNF written to cnf/v2\A_n30_k23\A_n30_k23_w6.cnf
2026-01-06 14:39:37,945 | ERROR | Process-3 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-06 14:39:37,962 | RESULT | Process-3 | No solution exists
2026-01-06 14:39:37,962 | RESULT | Process-3 | Time taken: 0.0196993350982666 seconds
2026-01-06 14:39:37,991 | INFO | MainProcess | No solution found 6
2026-01-06 14:39:37,991 | INFO | MainProcess | [Test k=23, w=6] Time: 0.4 seconds
2026-01-06 14:39:37,991 | INFO | MainProcess | $$$$
2026-01-06 14:39:37,991 | INFO | MainProcess | 5
2026-01-06 14:39:37,991 | INFO | MainProcess | $$$$
2026-01-06 14:39:37,991 | INFO | MainProcess | Time taken for A-pores_1.mtx.rnd with k = 23: 1.2016704082489014 seconds
2026-01-06 14:39:37,991 | INFO | MainProcess | Maximum width for A-pores_1.mtx.rnd is 5
2026-01-06 14:39:38,327 | INFO | Process-4 | Number of variables: 1698
2026-01-06 14:39:38,327 | INFO | Process-4 | Number of clauses: 7130
2026-01-06 14:39:38,327 | INFO | Process-4 | Real nums of clauses: 7131
2026-01-06 14:39:38,327 | INFO | Process-4 | Real nums of variables: 1696
2026-01-06 14:39:38,331 | INFO | Process-4 | CNF written to cnf/v2\B_n32_k18\B_n32_k18_w5.cnf
2026-01-06 14:39:38,331 | ERROR | Process-4 | Some thing wrong with PAINLESS, Solving with PySAT...
