2026-01-03 12:35:49,756 | INFO | MainProcess | === Start solve() ===
2026-01-03 12:37:03,756 | INFO | Process-1 | Number of variables: 295927
2026-01-03 12:37:03,756 | INFO | Process-1 | Number of clauses: 59295051
2026-01-03 12:37:03,756 | INFO | Process-1 | Real nums of clauses: 59295052
2026-01-03 12:37:03,756 | INFO | Process-1 | Real nums of variables: 295925
2026-01-03 12:37:41,346 | INFO | Process-1 | CNF written to cnf/v2\P_n445_k333\P_n445_k333_w58.cnf
2026-01-03 12:37:41,346 | ERROR | Process-1 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-03 12:54:34,959 | RESULT | Process-1 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-03 12:54:40,606 | INFO | MainProcess | Found a solution 58
2026-01-03 12:54:40,606 | INFO | MainProcess | [Test k=333, w=58] Time: 1130.84 seconds
2026-01-03 12:54:41,101 | INFO | MainProcess | Row appended to output/output_directencoding_cadical_no_symmetry2.xlsx
2026-01-03 12:55:59,495 | INFO | Process-2 | Number of variables: 295927
2026-01-03 12:55:59,495 | INFO | Process-2 | Number of clauses: 60220151
2026-01-03 12:55:59,495 | INFO | Process-2 | Real nums of clauses: 60220152
2026-01-03 12:55:59,495 | INFO | Process-2 | Real nums of variables: 295925
2026-01-03 12:56:38,539 | INFO | Process-2 | CNF written to cnf/v2\P_n445_k333\P_n445_k333_w59.cnf
2026-01-03 12:56:38,539 | ERROR | Process-2 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-03 13:05:51,086 | INFO | MainProcess | No solution found 59
2026-01-03 13:05:51,086 | INFO | MainProcess | [Test k=333, w=59] Time: 669.98 seconds
2026-01-03 13:05:51,127 | INFO | MainProcess | Row appended to output/output_directencoding_cadical_no_symmetry2.xlsx
2026-01-03 13:05:51,150 | INFO | MainProcess | Row appended to output/output_directencoding_cadical_no_symmetry2.xlsx
2026-01-03 13:05:51,150 | INFO | MainProcess | $$$$
2026-01-03 13:05:51,150 | INFO | MainProcess | -58
2026-01-03 13:05:51,150 | INFO | MainProcess | $$$$
2026-01-03 13:05:51,150 | INFO | MainProcess | Time taken for P-can__445.mtx.rnd with k = 333: 1801.3931140899658 seconds
2026-01-03 13:05:51,150 | INFO | MainProcess | Maximum width before timeout for P-can__445.mtx.rnd is 58
2026-01-03 13:05:51,150 | INFO | MainProcess | time out
2026-01-03 13:06:42,586 | INFO | Process-3 | Number of variables: 321596
2026-01-03 13:06:42,586 | INFO | Process-3 | Number of clauses: 43242396
2026-01-03 13:06:42,586 | INFO | Process-3 | Real nums of clauses: 43242397
2026-01-03 13:06:42,586 | INFO | Process-3 | Real nums of variables: 321594
2026-01-03 13:07:10,639 | INFO | Process-3 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w144.cnf
2026-01-03 13:07:10,640 | ERROR | Process-3 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-03 13:12:43,588 | RESULT | Process-3 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-03 13:12:46,210 | INFO | MainProcess | Found a solution 144
2026-01-03 13:12:46,210 | INFO | MainProcess | [Test k=326, w=144] Time: 415.05 seconds
2026-01-03 13:12:46,253 | INFO | MainProcess | Row appended to output/output_directencoding_cadical_no_symmetry2.xlsx
2026-01-03 13:13:37,227 | INFO | Process-4 | Number of variables: 321596
2026-01-03 13:13:37,227 | INFO | Process-4 | Number of clauses: 43455700
2026-01-03 13:13:37,227 | INFO | Process-4 | Real nums of clauses: 43455701
2026-01-03 13:13:37,227 | INFO | Process-4 | Real nums of variables: 321594
2026-01-03 13:14:05,122 | INFO | Process-4 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w145.cnf
2026-01-03 13:14:05,122 | ERROR | Process-4 | Some thing wrong with PAINLESS, Solving with PySAT...
2026-01-03 13:22:08,026 | RESULT | Process-4 | [VALIDATE][PYSAT] True | VALID SOLUTION
2026-01-03 13:22:10,623 | INFO | MainProcess | Found a solution 145
2026-01-03 13:22:10,624 | INFO | MainProcess | [Test k=326, w=145] Time: 564.37 seconds
2026-01-03 13:22:10,659 | INFO | MainProcess | Row appended to output/output_directencoding_cadical_no_symmetry2.xlsx
2026-01-03 13:23:01,564 | INFO | Process-5 | Number of variables: 321596
2026-01-03 13:23:01,564 | INFO | Process-5 | Number of clauses: 43667832
2026-01-03 13:23:01,564 | INFO | Process-5 | Real nums of clauses: 43667833
2026-01-03 13:23:01,564 | INFO | Process-5 | Real nums of variables: 321594
2026-01-03 13:23:29,686 | INFO | Process-5 | CNF written to cnf/v2\Q_n494_k326\Q_n494_k326_w146.cnf
